make,model,vehicleclass,enginesize,cylinders,transmission,fueltype,cityconsumption,hwyconsumption,combconsumption,combmpg,co2emission
Chevrolet,Sonic 5,Station Wagon Small,1.8,4,Automatic Select Shift 6 Speed,Regular Gasoline,9.3,7,8.3,34,193
Chevrolet,Sonic 5,Station Wagon Small,1.8,4,Manual 5 Speed,Regular Gasoline,9.2,6.8,8.1,35,190
Chevrolet,Spark,Subcompact,1.4,4,Continuously Variable,Regular Gasoline,7.8,6.2,7.1,40,167
Chevrolet,Spark,Subcompact,1.4,4,Manual 5 Speed,Regular Gasoline,8,6,7.1,40,166
Chevrolet,Suburban,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.1,10.4,13,22,305
Chevrolet,Suburban Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.1,10.4,13,22,305
Chevrolet,Suburban Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Ethanol E85,19.8,13.9,17.2,16,285
Chevrolet,Suburban 4Wd,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.3,10.9,13.3,21,313
Chevrolet,Suburban 4Wd Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.3,10.9,13.3,21,312
Chevrolet,Suburban 4Wd Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Ethanol E85,22.3,15.7,19.3,15,321
Chevrolet,Tahoe,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.1,10.4,13,22,305
Chevrolet,Tahoe Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.1,10.4,13,22,305
Chevrolet,Tahoe Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Ethanol E85,19.8,13.9,17.2,16,285
Chevrolet,Tahoe 4Wd,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.2,10.8,13.2,21,310
Chevrolet,Tahoe 4Wd Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,15.2,10.8,13.2,21,310
Chevrolet,Tahoe 4Wd Ffv,SUV Standard,5.3,8,Automatic 6 Speed,Ethanol E85,20.8,14.5,18,16,299
Chevrolet,Tahoe 4Wd,SUV Standard,6.2,8,Automatic 10 Speed,Premium Gasoline,16.4,10.7,13.8,20,325
Chevrolet,Traverse,SUV Standard,2,4,Automatic 9 Speed,Premium Gasoline,11.7,9,10.5,27,246
Chevrolet,Traverse,SUV Standard,3.6,6,Automatic Select Shift 9 Speed,Regular Gasoline,12.9,8.7,11,26,258
Chevrolet,Traverse Awd,SUV Standard,3.6,6,Automatic Select Shift 9 Speed,Regular Gasoline,13.7,9.4,11.8,24,276
Chevrolet,Trax,SUV Small,1.4,4,Automatic Select Shift 6 Speed,Regular Gasoline,9.3,7.2,8.3,34,194
Chevrolet,Trax,SUV Small,1.4,4,Manual 6 Speed,Regular Gasoline,9.2,7.1,8.2,34,194
Chevrolet,Trax 4Wd,SUV Small,1.4,4,Automatic Select Shift 6 Speed,Regular Gasoline,9.9,7.8,8.9,32,210
Chrysler,300,Full Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.4,7.8,10.3,27,242
Chrysler,300 Ffv,Full Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.4,7.8,10.3,27,242
Chrysler,300 Ffv,Full Size,3.6,6,Automatic 8 Speed,Ethanol E85,17.1,10.6,14.2,20,234
Chrysler,300,Full Size,5.7,8,Automatic 8 Speed,Regular Gasoline,14.7,9.4,12.3,23,289
Chrysler,300 Awd,Full Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.8,8.7,11,26,258
Chrysler,300 Awd Ffv,Full Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.8,8.7,11,26,258
Chrysler,300 Awd Ffv,Full Size,3.6,6,Automatic 8 Speed,Ethanol E85,17.6,12,15,19,248
Chrysler,Pacifica,Minivan,3.6,6,Automatic 9 Speed,Regular Gasoline,12.9,8.4,10.9,26,259
Chrysler,Pacifica (Stop-Start),Minivan,3.6,6,Automatic 9 Speed,Regular Gasoline,12.4,8.4,10.6,27,249
Dodge,Challenger,Mid Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.4,7.8,10.3,27,242
Dodge,Challenger,Mid Size,5.7,8,Manual 6 Speed,Premium Gasoline,15.6,10.1,13.1,22,307
Dodge,Challenger,Mid Size,6.4,8,Manual 6 Speed,Premium Gasoline,16.7,10.4,13.9,20,325
Dodge,Challenger (Mds),Mid Size,5.7,8,Automatic 8 Speed,Regular Gasoline,14.7,9.4,12.3,23,289
Dodge,Challenger (Mds),Mid Size,6.4,8,Automatic 8 Speed,Premium Gasoline,15.6,9.6,12.9,22,302
Dodge,Challenger Gt Awd,Mid Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.8,8.7,11,26,258
Dodge,Challenger Gt Awd Ffv,Mid Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.8,8.7,11,26,258
Dodge,Challenger Gt Awd Ffv,Mid Size,3.6,6,Automatic 8 Speed,Ethanol E85,17.6,12,15,19,248
Dodge,Challenger Srt,Mid Size,6.4,8,Manual 6 Speed,Premium Gasoline,16.7,10.4,13.9,20,325
Dodge,Challenger Srt (Mds),Mid Size,6.4,8,Automatic 8 Speed,Premium Gasoline,15.6,9.6,12.9,22,302
Dodge,Challenger Srt Demon,Mid Size,6.2,8,Automatic 8 Speed,Premium Gasoline,17.6,10.7,14.5,19,339
Dodge,Challenger Srt Hellcat,Mid Size,6.2,8,Automatic 8 Speed,Premium Gasoline,17.6,10.7,14.5,19,339
Dodge,Challenger Srt Hellcat,Mid Size,6.2,8,Manual 6 Speed,Premium Gasoline,18.1,11.4,15.1,19,352
Dodge,Charger,Full Size,3.6,6,Automatic 5 Speed,Regular Gasoline,13.7,9,11.6,24,271
Dodge,Charger Ffv,Full Size,3.6,6,Automatic 5 Speed,Regular Gasoline,13.7,9,11.6,24,271
Dodge,Charger Ffv,Full Size,3.6,6,Automatic 5 Speed,Ethanol E85,18.9,12.7,16.1,18,268
Dodge,Charger,Full Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.4,7.8,10.3,27,242
Dodge,Charger Ffv,Full Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.4,7.8,10.3,27,242
Dodge,Charger Ffv,Full Size,3.6,6,Automatic 8 Speed,Ethanol E85,17.1,10.6,14.2,20,234
Dodge,Charger (Mds),Full Size,5.7,8,Automatic 5 Speed,Regular Gasoline,15.6,9.7,12.9,22,302
Dodge,Charger (Mds),Full Size,5.7,8,Automatic 8 Speed,Regular Gasoline,14.7,9.4,12.3,23,289
Dodge,Charger (Mds),Full Size,6.4,8,Automatic 8 Speed,Premium Gasoline,15.6,9.6,12.9,22,302
Dodge,Charger Awd,Full Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.8,8.7,11,26,258
Dodge,Charger Awd Ffv,Full Size,3.6,6,Automatic 8 Speed,Regular Gasoline,12.8,8.7,11,26,258
Dodge,Charger Awd Ffv,Full Size,3.6,6,Automatic 8 Speed,Ethanol E85,17.6,12,15,19,248
Dodge,Charger Awd (Mds),Full Size,5.7,8,Automatic 5 Speed,Regular Gasoline,16,10.1,13.3,21,312
Dodge,Charger Srt (Mds),Full Size,6.4,8,Automatic 8 Speed,Premium Gasoline,15.6,9.6,12.9,22,302
Dodge,Charger Srt Hellcat,Full Size,6.2,8,Automatic 8 Speed,Premium Gasoline,17.6,10.7,14.5,19,339
Dodge,Durango Awd,SUV Standard,3.6,6,Automatic 8 Speed,Regular Gasoline,12.7,9.6,11.3,25,265
Dodge,Durango Awd,SUV Standard,5.7,8,Automatic 8 Speed,Regular Gasoline,16.7,10.9,14.1,20,331
Dodge,Durango Awd Srt,SUV Standard,6.4,8,Automatic 8 Speed,Premium Gasoline,18.3,12.2,15.6,18,363
Dodge,Grand Caravan Ffv,Minivan,3.6,6,Automatic 6 Speed,Regular Gasoline,13.7,9.4,11.8,24,276
Dodge,Grand Caravan Ffv,Minivan,3.6,6,Automatic 6 Speed,Ethanol E85,19.4,13.3,16.7,17,274
Dodge,Journey,SUV Small,2.4,4,Automatic 4 Speed,Regular Gasoline,12.7,9.2,11.1,25,261
Dodge,Journey Ffv,SUV Small,3.6,6,Automatic 6 Speed,Regular Gasoline,14.2,9.5,12.1,23,284
Dodge,Journey Ffv,SUV Small,3.6,6,Automatic 6 Speed,Ethanol E85,19.1,13.2,16.4,17,274
Dodge,Journey Awd,SUV Small,3.6,6,Automatic 6 Speed,Regular Gasoline,14.5,10,12.4,23,292
Fiat,124 Spider,Two Seater,1.4,4,Automatic 6 Speed,Regular Gasoline,9.3,6.5,8,35,187
Fiat,124 Spider,Two Seater,1.4,4,Manual 6 Speed,Regular Gasoline,9,6.7,7.9,36,185
Fiat,500,Minicompact,1.4,4,Automatic 6 Speed,Regular Gasoline,9.7,7.4,8.7,32,202
Fiat,500,Minicompact,1.4,4,Manual 5 Speed,Regular Gasoline,8.4,7,7.8,36,182
Fiat,500 Abarth,Minicompact,1.4,4,Automatic 6 Speed,Regular Gasoline,9.7,7.4,8.7,32,202
Fiat,500 Abarth,Minicompact,1.4,4,Manual 5 Speed,Regular Gasoline,8.4,7,7.8,36,182
Fiat,500L,Station Wagon Small,1.4,4,Automatic 6 Speed,Regular Gasoline,10.7,7.9,9.4,30,221
Fiat,500X,SUV Small,1.4,4,Manual 6 Speed,Regular Gasoline,9.5,7.1,8.4,34,197
Fiat,500X,SUV Small,2.4,4,Automatic 9 Speed,Regular Gasoline,10.7,7.8,9.4,30,220
Fiat,500X Awd,SUV Small,2.4,4,Automatic 9 Speed,Regular Gasoline,11,8,9.7,29,226
Ford,C-Max Hybrid,Full Size,2,4,Continuously Variable,Regular Gasoline,5.7,6.2,5.9,48,138
Ford,Ecosport,SUV Small,1,3,Automatic Select Shift 6 Speed,Regular Gasoline,8.6,8.1,8.4,34,195
Ford,Ecosport Awd,SUV Small,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,10.2,8,9.3,30,217
Ford,Edge,SUV Small,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.5,8,9.9,29,233
Ford,Edge (Start/Stop),SUV Small,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.3,8,9.9,29,231
Ford,Edge,SUV Small,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.5,9.1,11.5,25,270
Ford,Edge Awd,SUV Small,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.9,8.7,10.5,27,246
Ford,Edge Awd,SUV Small,2.7,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.8,9.8,12,24,282
Ford,Edge Awd,SUV Small,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,14.2,10.2,12.4,23,291
Ford,Escape,SUV Small,1.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,10.2,7.8,9.1,31,214
Ford,Escape Ffv,SUV Small,2.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.1,8.1,9.7,29,229
Ford,Escape Ffv,SUV Small,2.5,4,Automatic Select Shift 6 Speed,Ethanol E85,15.2,10.9,13.3,21,219
Ford,Escape Awd,SUV Small,1.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,10.7,8.3,9.6,29,226
Ford,Escape Awd,SUV Small,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.5,8.8,10.3,27,241
Ford,Expedition 4X4,SUV Standard,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,13.8,10.7,12.4,23,291
Ford,Expedition Max 4X4,SUV Standard,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,14.9,11.2,13.2,21,311
Ford,Explorer,SUV Standard,2.3,4,Automatic Select Shift 6 Speed,Regular Gasoline,12.6,8.6,10.8,26,254
Ford,Explorer Ffv,SUV Standard,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.9,9.8,12.1,23,283
Ford,Explorer Ffv,SUV Standard,3.5,6,Automatic Select Shift 6 Speed,Ethanol E85,18.7,13,16.2,17,269
Ford,Explorer Awd,SUV Standard,2.3,4,Automatic Select Shift 6 Speed,Regular Gasoline,13.1,9.2,11.4,25,267
Ford,Explorer Awd,SUV Standard,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,14.8,10.7,13,22,305
Ford,Explorer Ffv Awd,SUV Standard,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,14.5,10.6,12.7,22,299
Ford,Explorer Ffv Awd,SUV Standard,3.5,6,Automatic Select Shift 6 Speed,Ethanol E85,19.7,14.3,17.3,16,288
Ford,F-150,Pickup Truck Standard,2.7,6,Automatic Select Shift 10 Speed,Regular Gasoline,11.9,9,10.6,27,249
Ford,F-150 (Lt Tire Pkg),Pickup Truck Standard,2.7,6,Automatic Select Shift 10 Speed,Regular Gasoline,12,9.4,10.8,26,253
Ford,F-150 (Payload Pkg),Pickup Truck Standard,2.7,6,Automatic Select Shift 10 Speed,Regular Gasoline,12.3,9.4,11,26,258
Ford,F-150,Pickup Truck Standard,3,6,Automatic Select Shift 10 Speed,Diesel,10.8,8,9.5,30,256
Ford,F-150 (Lt Tire Pkg),Pickup Truck Standard,3,6,Automatic Select Shift 10 Speed,Diesel,10.8,8.4,9.7,29,260
Ford,F-150,Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Regular Gasoline,12.3,9.4,11,26,259
Ford,F-150 Ffv,Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Regular Gasoline,12.3,9.3,10.9,26,257
Ford,F-150 Ffv,Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Ethanol E85,16.8,12.7,14.9,19,248
Ford,F-150 (Lt Tire Pkg),Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Regular Gasoline,12.4,9.8,11.2,25,263
Ford,F-150 Ffv (Lt Tire Pkg),Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Regular Gasoline,12.4,9.8,11.2,25,263
Ford,F-150 Ffv (Lt Tire Pkg),Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Ethanol E85,16.8,12.7,14.9,19,248
Ford,F-150,Pickup Truck Standard,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,13.6,10.1,12,24,282
Ford,F-150 (Lt Tire Pkg),Pickup Truck Standard,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,13.6,10.7,12.3,23,288
Ford,F-150 (Payload Pkg),Pickup Truck Standard,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,13.7,11.2,12.5,23,293
Ford,F-150,Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,14.1,10.4,12.4,23,292
Ford,F-150 Ffv,Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,13.9,10.2,12.2,23,286
Ford,F-150 Ffv,Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Ethanol E85,20.2,14,17.4,16,288
Ford,F-150 (Lt Tire Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,14.7,11.2,13.1,22,308
Ford,F-150 Ffv (Lt Tire Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,14.7,11.2,13.1,22,307
Ford,F-150 Ffv (Lt Tire Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Ethanol E85,20.2,14,17.4,16,288
Ford,F-150 (Payload Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,14.7,11.8,13.8,20,324
Ford,F-150 Ffv (Payload Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,14.7,11.8,13.8,20,323
Ford,F-150 Ffv (Payload Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Ethanol E85,20.3,14,17.4,16,288
Ford,F-150 4X4,Pickup Truck Standard,2.7,6,Automatic Select Shift 10 Speed,Regular Gasoline,12.6,9.8,11.3,25,265
Ford,F-150 4X4 (Lt Tire Pkg),Pickup Truck Standard,2.7,6,Automatic Select Shift 10 Speed,Regular Gasoline,13.1,10.2,11.8,24,277
Ford,F-150 4X4 (Payload Pkg),Pickup Truck Standard,2.7,6,Automatic Select Shift 10 Speed,Regular Gasoline,13.1,9.8,11.6,24,272
Ford,F-150 4X4,Pickup Truck Standard,3,6,Automatic Select Shift 10 Speed,Diesel,11.8,9.3,10.7,26,288
Ford,F-150 4X4 (Lt Tire Pkg),Pickup Truck Standard,3,6,Automatic Select Shift 10 Speed,Diesel,11.8,9.3,10.7,26,288
Ford,F-150 4X4 Xl/Xlt,Pickup Truck Standard,3,6,Automatic Select Shift 10 Speed,Diesel,11.2,8.4,9.9,29,266
Ford,F-150 4X4,Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Regular Gasoline,13,10.3,11.8,24,277
Ford,F-150 Ffv 4X4,Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Regular Gasoline,12.9,10.2,11.7,24,273
Ford,F-150 Ffv 4X4,Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Ethanol E85,17.6,13.7,15.8,18,263
Ford,F-150 4X4 (Lt Tire Pkg),Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.8,10.7,12.4,23,291
Ford,F-150 Ffv 4X4 (Lt Tire Pkg),Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.8,10.7,12.4,23,291
Ford,F-150 Ffv 4X4 (Lt Tire Pkg),Pickup Truck Standard,3.3,6,Automatic Select Shift 6 Speed,Ethanol E85,17.5,13.7,15.8,18,262
Ford,F-150 4X4,Pickup Truck Standard,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,14.3,10.5,12.6,22,295
Ford,F-150 4X4 (Lt Tire Pkg),Pickup Truck Standard,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,14.4,10.6,12.7,22,297
Ford,F-150 4X4 (Payload Pkg),Pickup Truck Standard,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,14.5,11.2,13,22,305
Ford,F-150 4X4,Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,14.6,10.9,13,22,304
Ford,F-150 Ffv 4X4,Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,15.1,11,13.3,21,311
Ford,F-150 Ffv 4X4,Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Ethanol E85,20,15.6,18,16,300
Ford,F-150 4X4 (Lt Tire Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,14.7,11.8,13.8,20,324
Ford,F-150 Ffv 4X4 (Lt Tire Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,15.1,11.8,13.8,20,324
Ford,F-150 Ffv 4X4 (Lt Tire Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Ethanol E85,20,15.6,18,16,300
Ford,F-150 4X4 (Payload Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,15.7,12.4,14.2,20,334
Ford,F-150 Ffv 4X4 (Payload Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,16.1,12.4,14.5,19,339
Ford,F-150 Ffv 4X4 (Payload Pkg),Pickup Truck Standard,5,8,Automatic Select Shift 10 Speed,Ethanol E85,21.4,17.2,19.5,14,325
Ford,F-150 Raptor 4Wd,Pickup Truck Standard,3.5,6,Automatic Select Shift 10 Speed,Regular Gasoline,15.6,13.2,14.5,19,339
Ford,Fiesta,Subcompact,1.6,4,Automated Manual 6 Speed,Regular Gasoline,8.6,6.4,7.6,37,179
Ford,Fiesta,Subcompact,1.6,4,Manual 5 Speed,Regular Gasoline,8.6,6.7,7.8,36,182
Ford,Fiesta St,Subcompact,1.6,4,Manual 6 Speed,Regular Gasoline,9,7.1,8.2,34,192
Ford,Flex,SUV Standard,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,14.7,10.2,12.7,22,298
Ford,Flex Awd,SUV Standard,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,14.7,10.7,12.9,22,303
Ford,Flex Awd Gtdi,SUV Standard,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,15.7,11.2,13.7,21,322
Ford,Focus,Compact,1,3,Automatic Select Shift 6 Speed,Regular Gasoline,8.5,6.2,7.5,38,176
Ford,Focus,Compact,1,3,Manual 6 Speed,Regular Gasoline,7.9,5.9,7,40,164
Ford,Focus,Compact,2,4,Automated Manual 6 Speed,Regular Gasoline,8.9,6.1,7.7,37,179
Ford,Focus,Compact,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,9.8,7,8.5,33,200
Ford,Focus,Compact,2,4,Manual 5 Speed,Regular Gasoline,9.5,6.9,8.3,34,196
Ford,Focus Rs Awd,Mid Size,2.3,4,Manual 6 Speed,Premium Gasoline,12.2,9,10.8,26,252
Ford,Focus St,Mid Size,2,4,Manual 6 Speed,Regular Gasoline,10.5,7.8,9.3,30,219
Ford,Fusion,Mid Size,1.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,10,7,8.7,32,203
Ford,Fusion,Mid Size,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.2,7.6,9.6,29,225
Ford,Fusion,Mid Size,2.5,4,Automatic 6 Speed,Regular Gasoline,11.3,7.4,9.5,30,223
Ford,Fusion Awd,Mid Size,2,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.8,8.2,10.2,28,238
Ford,Fusion Awd,Mid Size,2.7,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.8,9.1,11.8,24,277
Ford,Fusion Hybrid,Mid Size,2,4,Continuously Variable,Regular Gasoline,5.5,5.6,5.6,50,131
Ford,Gt,Two Seater,3.5,6,Automated Manual 7 Speed,Premium Gasoline,20.4,13.1,17.1,17,403
Ford,Mustang,Subcompact,2.3,4,Automatic Select Shift 10 Speed,Regular Gasoline,11,7.4,9.4,30,219
Ford,Mustang (Performance Pkg),Subcompact,2.3,4,Automatic Select Shift 10 Speed,Regular Gasoline,11.8,8.1,10.1,28,236
Ford,Mustang,Subcompact,2.3,4,Manual 6 Speed,Regular Gasoline,11,7.7,9.5,30,222
Ford,Mustang (Performance Pkg),Subcompact,2.3,4,Manual 6 Speed,Regular Gasoline,11.8,8.4,10.3,27,240
Ford,Mustang,Subcompact,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,15.1,9.3,12.5,23,291
Ford,Mustang,Subcompact,5,8,Manual 6 Speed,Regular Gasoline,15.5,9.5,12.8,22,300
Ford,Mustang Convertible,Subcompact,2.3,4,Automatic Select Shift 10 Speed,Regular Gasoline,11.8,8.2,10.2,28,238
Ford,Mustang Convertible,Subcompact,2.3,4,Manual 6 Speed,Regular Gasoline,11.8,8.4,10.3,27,240
Ford,Mustang Convertible,Subcompact,5,8,Automatic Select Shift 10 Speed,Regular Gasoline,15.5,10,13.1,22,305
Ford,Shelby Gt350 Mustang,Subcompact,5.2,8,Manual 6 Speed,Premium Gasoline,17.2,11.3,14.6,19,341
Ford,T-150 Wagon,Van Passenger,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,16.2,12.8,14.7,19,345
Ford,T-150 Wagon,Van Passenger,3.7,6,Automatic Select Shift 6 Speed,Regular Gasoline,16.8,13.1,15.1,19,354
Ford,Taurus Ffv,Full Size,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.1,8.7,11.1,25,260
Ford,Taurus Ffv,Full Size,3.5,6,Automatic Select Shift 6 Speed,Ethanol E85,17.6,11.7,15,19,249
Ford,Taurus Awd,Full Size,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,14.6,10,12.5,23,294
Ford,Taurus Ffv Awd,Full Size,3.5,6,Automatic Select Shift 6 Speed,Regular Gasoline,13.6,9.9,12.4,23,291
Ford,Taurus Ffv Awd,Full Size,3.5,6,Automatic Select Shift 6 Speed,Ethanol E85,18.7,13.4,16.3,17,271
Ford,Transit Connect Van Ffv,Special Purpose Vehicle,2.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,11.9,8.7,10.4,27,244
Ford,Transit Connect Van Ffv,Special Purpose Vehicle,2.5,4,Automatic Select Shift 6 Speed,Ethanol E85,16.2,11.9,14.3,20,234
Ford,Transit Connect Wagon Lwb Ffv,Special Purpose Vehicle,2.5,4,Automatic Select Shift 6 Speed,Regular Gasoline,12.3,8.8,10.7,26,251
Ford,Transit Connect Wagon Lwb Ffv,Special Purpose Vehicle,2.5,4,Automatic Select Shift 6 Speed,Ethanol E85,16.8,12.1,14.7,19,241
Genesis,G80 Awd,Full Size,3.3,6,Automatic Select Shift 8 Speed,Premium Gasoline,13.8,9.7,11.9,24,282
Genesis,G80 Awd,Full Size,3.8,6,Automatic Select Shift 8 Speed,Regular Gasoline,13.4,9.6,11.7,24,276
Genesis,G80 Awd,Full Size,5,8,Automatic Select Shift 8 Speed,Premium Gasoline,15.6,10.4,13.2,21,312
Genesis,G90 Awd,Full Size,3.3,6,Automatic Select Shift 8 Speed,Premium Gasoline,13.7,9.7,11.9,24,279
Genesis,G90 Awd,Full Size,5,8,Automatic Select Shift 8 Speed,Premium Gasoline,15.2,10.2,13,22,306
Gmc,Acadia,SUV Standard,2.5,4,Automatic 6 Speed,Regular Gasoline,11,9.2,10.2,28,239
Gmc,Acadia,SUV Standard,3.6,6,Automatic 6 Speed,Regular Gasoline,13.1,9.4,11.4,25,268
Gmc,Acadia Awd,SUV Standard,2.5,4,Automatic 6 Speed,Regular Gasoline,11.2,9.4,10.4,27,243
Gmc,Acadia Awd,SUV Standard,3.6,6,Automatic 6 Speed,Regular Gasoline,13.5,9.5,11.7,24,275
Gmc,Canyon,Pickup Truck Small,2.5,4,Automatic 6 Speed,Regular Gasoline,12.1,9.2,10.8,26,253
Gmc,Canyon,Pickup Truck Small,2.5,4,Manual 6 Speed,Regular Gasoline,11.9,9.2,10.7,26,251
Gmc,Canyon,Pickup Truck Small,2.8,4,Automatic 6 Speed,Diesel,10.8,8,9.6,29,257
Gmc,Canyon,Pickup Truck Small,3.6,6,Automatic 8 Speed,Regular Gasoline,13.4,9.6,11.7,24,274
Gmc,Canyon 4Wd,Pickup Truck Small,2.5,4,Automatic 6 Speed,Regular Gasoline,12.6,9.8,11.3,25,266
Gmc,Canyon 4Wd,Pickup Truck Small,2.8,4,Automatic 6 Speed,Diesel,12.1,8.3,10.4,27,279
Gmc,Canyon 4Wd,Pickup Truck Small,3.6,6,Automatic 8 Speed,Regular Gasoline,14.1,10,12.2,23,288
Gmc,Sierra Ffv,Pickup Truck Standard,4.3,6,Automatic 6 Speed,Regular Gasoline,13.4,10,11.8,24,278
Gmc,Sierra Ffv,Pickup Truck Standard,4.3,6,Automatic 6 Speed,Ethanol E85,19.3,14.4,17.1,17,284
Gmc,Sierra,Pickup Truck Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,14.6,10.3,12.7,22,298
Gmc,Sierra Ffv,Pickup Truck Standard,5.3,8,Automatic 6 Speed,Regular Gasoline,14.6,10.3,12.7,22,298
Gmc,Sierra Ffv,Pickup Truck Standard,5.3,8,Automatic 6 Speed,Ethanol E85,19.7,13.9,17,17,283
Gmc,Sierra,Pickup Truck Standard,5.3,8,Automatic 8 Speed,Regular Gasoline,14.9,10.9,13.1,22,307
Gmc,Sierra,Pickup Truck Standard,6.2,8,Automatic 8 Speed,Premium Gasoline,15.9,11.2,13.8,20,323
Gmc,Sierra Eassist,Pickup Truck Standard,5.3,8,Automatic 8 Speed,Regular Gasoline,13.4,10,11.8,24,278
